Time,Extension,Load
(s),(mm),(N)
"5.47000","178.78362","134.18611"
"5.48000","178.81361","134.39282"
"5.49000","178.84364","134.60081"
"5.50000","178.87372","134.80911"
"5.51000","178.90375","135.01421"
"5.52000","178.93369","135.22134"
"5.53000","178.96361","135.43211"
"5.54000","178.99356","135.64452"
"5.55000","179.02359","135.85612"
"5.56000","179.05367","136.06143"
"5.57000","179.08369","136.27075"
"5.58000","179.11368","136.48271"
"5.59000","179.14359","136.69278"
"5.60000","179.17355","136.89645"
"5.61000","179.20360","137.10246"
"5.62000","179.23367","137.30856"
"5.63000","179.26373","137.51334"
"5.64000","179.29370","137.71712"
"5.65000","179.32364","137.92003"
"5.66000","179.35358","138.12427"
"5.67000","179.38358","138.33025"
"5.68000","179.41365","138.53365"
"5.69000","179.44370","138.73682"
"5.70000","179.47371","138.94176"
"5.71000","179.50365","139.14648"
"5.72000","179.53357","139.35135"
"5.73000","179.56358","139.55727"
"5.74000","179.59364","139.76392"
"5.75000","179.62370","139.97081"
"5.76000","179.65373","140.17607"
"5.77000","179.68369","140.38147"
"5.78000","179.71361","140.58945"
"5.79000","179.74359","140.79814"
"5.80000","179.77362","141.00415"
"5.81000","179.80368","141.20715"
"5.82000","179.83374","141.41187"
"5.83000","179.86372","141.61887"
"5.84000","179.89365","141.82587"
"5.85000","179.92360","142.02826"
"5.86000","179.95361","142.22958"
"5.87000","179.98370","142.43163"
"5.87600","180.00175","142.55267"
"5.87700","180.00475","142.57283"
"5.87800","180.00775","142.59303"
"5.88800","180.03766","142.76964"
"5.89800","180.06464","142.80330"
"5.90800","180.08052","142.72583"
"5.91800","180.07996","142.68465"
"5.92800","180.06587","142.58777"
"5.93800","180.04346","142.39543"
"5.94800","180.01613","142.13156"
"5.95800","179.98587","141.81628"
"5.96800","179.95404","141.50085"
"5.97800","179.92171","141.21091"
"5.98800","179.88957","140.91757"
"5.99800","179.85802","140.60875"
"6.00800","179.82706","140.29672"
"6.01800","179.79655","140.00957"
"6.02800","179.76625","139.72926"
"6.03800","179.73601","139.45158"
"6.04800","179.70576","139.17726"
"6.05800","179.67560","138.89188"
"6.06800","179.64552","138.61420"
"6.07800","179.61549","138.33992"
"6.08800","179.58546","138.06432"
"6.09800","179.55539","137.80383"
"6.10800","179.52525","137.53435"
"6.11800","179.49516","137.25084"
"6.12800","179.46516","136.98123"
"6.13800","179.43521","136.72113"
"6.14800","179.40523","136.46077"
"6.15800","179.37520","136.19041"
"6.16800","179.34511","135.91695"
"6.17800","179.31500","135.65793"
"6.18800","179.28497","135.40813"
"6.19800","179.25500","135.14830"
"6.20800","179.22505","134.87491"
"6.21800","179.19508","134.61853"
"6.22800","179.16502","134.36986"
"6.23800","179.13493","134.11609"
"6.24800","179.10490","133.85983"
"6.25800","179.07497","133.60045"
"6.26800","179.04506","133.34427"
"6.27800","179.01512","133.09117"
"6.28800","178.98508","132.83318"
"6.29800","178.95499","132.57910"
"6.30800","178.92494","132.32767"
"6.31800","178.89500","132.06747"
"6.32800","178.86511","131.80469"
"6.33800","178.83516","131.55078"
"6.34800","178.80511","131.30292"
"6.35800","178.77501","131.04721"
"6.36800","178.74495","130.78404"
"6.37800","178.71497","130.52434"
"6.38800","178.68503","130.27997"
"6.39800","178.65508","130.04137"
"6.40800","178.62508","129.78223"
"6.41800","178.59499","129.51797"
"6.42800","178.56494","129.27350"
"6.43800","178.53494","129.03450"
"6.44800","178.50500","128.78651"
"6.45800","178.47505","128.52945"
"6.46800","178.44505","128.27319"
"6.47800","178.41498","128.03099"
"6.48800","178.38490","127.79164"
"6.49800","178.35487","127.54212"
"6.50800","178.32494","127.29068"
"6.51800","178.29500","127.04092"
"6.52800","178.26503","126.79380"
"6.53800","178.23500","126.54659"
"6.54800","178.20491","126.30534"
"6.55800","178.17487","126.05850"
"6.56800","178.14490","125.80959"
"6.57800","178.11496","125.56010"
"6.58800","178.08498","125.31174"
"6.59800","178.05492","125.06759"
"6.60800","178.02483","124.82176"
"6.61800","177.99480","124.56821"
"6.62800","177.96486","124.31866"
"6.63800","177.93497","124.08051"
"6.64800","177.90503","123.83966"
"6.65800","177.87503","123.58821"
"6.66800","177.84500","123.33865"
"6.67800","177.81500","123.09556"
"6.68800","177.78510","122.86194"
"6.69800","177.75520","122.62275"
"6.70800","177.72528","122.37328"
"6.71800","177.69528","122.12979"
"6.72800","177.66519","121.89058"
"6.73800","177.63509","121.65028"
"6.74800","177.60504","121.40845"
"6.75800","177.57507","121.16549"
"6.76800","177.54510","120.92226"
"6.77800","177.51509","120.67616"
"6.78800","177.48502","120.43549"
"6.79800","177.45493","120.19250"
"6.80800","177.42488","119.95170"
"6.81800","177.39491","119.70535"
"6.82800","177.36501","119.45212"
"6.83800","177.33505","119.20993"
"6.84800","177.30502","118.97324"
"6.85800","177.27496","118.73113"
"6.86800","177.24492","118.48292"
"6.87800","177.21495","118.23753"
"6.88800","177.18500","117.99727"
"6.89800","177.15501","117.76305"
"6.90800","177.12497","117.52274"
"6.91800","177.09486","117.27711"
"6.92800","177.06480","117.03664"
"6.93800","177.03484","116.80332"
"6.94800","177.00493","116.56385"
"6.95800","176.97498","116.31996"
"6.96800","176.94499","116.07592"
"6.97800","176.91492","115.83771"
"6.98800","176.88486","115.60369"
"6.99800","176.85486","115.36594"
"7.00800","176.82494","115.12164"
"7.01800","176.79501","114.88269"
"7.02800","176.76505","114.64304"
"7.03800","176.73499","114.40256"
"7.04800","176.70488","114.15995"
"7.05800","176.67484","113.91880"
"7.06800","176.64485","113.67670"
"7.07800","176.61491","113.43489"
"7.08800","176.58496","113.19441"
"7.09800","176.55495","112.95735"
"7.10800","176.52487","112.72243"
"7.11800","176.49486","112.48257"
"7.12800","176.46487","112.24139"
"7.13800","176.43497","112.00742"
"7.14800","176.40503","111.77438"
"7.15800","176.37506","111.53331"
"7.16800","176.34503","111.29123"
"7.17800","176.31500","111.05737"
"7.18800","176.28505","110.82189"
"7.19800","176.25513","110.58013"
"7.20800","176.22519","110.33878"
"7.21800","176.19521","110.09788"
"7.22800","176.16515","109.86182"
"7.23800","176.13507","109.62397"
"7.24800","176.10504","109.38355"
"7.25800","176.07507","109.14413"
"7.26800","176.04509","108.90816"
"7.27800","176.01506","108.66866"
"7.28800","175.98500","108.42893"
"7.29800","175.95493","108.18859"
"7.30800","175.92490","107.95585"
"7.31800","175.89494","107.72311"
"7.32800","175.86502","107.47768"
"7.33800","175.83507","107.23097"
"7.34800","175.80505","106.99487"
"7.35800","175.77498","106.76489"
"7.36800","175.74492","106.52851"
"7.37800","175.71494","106.28545"
"7.38800","175.68500","106.05207"
"7.39800","175.65504","105.82204"
"7.40800","175.62505","105.58244"
"7.41800","175.59497","105.33744"
"7.42800","175.56491","105.09904"
"7.43800","175.53491","104.86797"
"7.44800","175.50500","104.63351"
"7.45800","175.47508","104.39082"
"7.46800","175.44510","104.14886"
"7.47800","175.41504","103.91022"
"7.48800","175.38493","103.67414"
"7.49800","175.35487","103.43345"
"7.50800","175.32487","103.18890"
"7.51800","175.29489","102.94870"
"7.52800","175.26491","102.71203"
"7.53800","175.23489","102.47575"
"7.54800","175.20486","102.23656"
"7.55800","175.17485","101.99893"
"7.56800","175.14491","101.76530"
"7.57800","175.11497","101.52518"
"7.58800","175.08501","101.28587"
"7.59800","175.05496","101.05373"
"7.60800","175.02489","100.82147"
"7.61800","174.99481","100.58203"
"7.62800","174.96483","100.34126"
"7.63800","174.93489","100.10873"
"7.64800","174.90497","99.87785"
"7.65800","174.87497","99.63975"
"7.66800","174.84492","99.40015"
"7.67800","174.81487","99.16435"
"7.68800","174.78490","98.93058"
"7.69800","174.75497","98.69422"
"7.70800","174.72507","98.44987"
"7.71800","174.69511","98.20818"
"7.72800","174.66510","97.97271"
"7.73800","174.63504","97.73559"
"7.74800","174.60501","97.49173"
"7.75800","174.57506","97.24727"
"7.76800","174.54512","97.01002"
"7.77800","174.51514","96.77184"
"7.78800","174.48509","96.53274"
"7.79800","174.45499","96.29575"
"7.80800","174.42493","96.05957"
"7.81800","174.39494","95.82292"
"7.82800","174.36502","95.58530"
"7.83800","174.33507","95.35011"
"7.84800","174.30504","95.11668"
"7.85800","174.27498","94.88457"
"7.86800","174.24493","94.64762"
"7.87800","174.21497","94.41072"
"7.88800","174.18503","94.17399"
"7.89800","174.15508","93.93778"
"7.90800","174.12505","93.70150"
"7.91800","174.09497","93.46437"
"7.92800","174.06491","93.22746"
"7.93800","174.03490","92.99158"
"7.94800","174.00493","92.75368"
"7.95800","173.97499","92.51368"
"7.96800","173.94499","92.27519"
"7.97800","173.91493","92.04005"
"7.98800","173.88489","91.80267"
"7.99800","173.85487","91.56343"
"8.00800","173.82492","91.32563"
"8.01800","173.79500","91.09104"
"8.02800","173.76503","90.85493"
"8.03800","173.73499","90.61826"
"8.04800","173.70491","90.37997"
"8.05800","173.67488","90.14647"
"8.06800","173.64493","89.91397"
"8.07800","173.61501","89.67566"
"8.08800","173.58507","89.43741"
"8.09800","173.55507","89.20308"
"8.10800","173.52502","88.97352"
"8.11800","173.49498","88.73824"
"8.12800","173.46500","88.50106"
"8.13800","173.43504","88.26431"
"8.14800","173.40509","88.03036"
