Time,Extension,Load
(s),(mm),(N)
"3.61000","166.00844","35.45800"
"3.62000","166.01843","35.54653"
"3.63000","166.02843","35.63848"
"3.64000","166.03844","35.73171"
"3.65000","166.04848","35.82199"
"3.66000","166.05856","35.91405"
"3.67000","166.06871","36.00669"
"3.68000","166.07878","36.10138"
"3.69000","166.08881","36.19174"
"3.70000","166.09879","36.28312"
"3.71000","166.10876","36.37559"
"3.72000","166.11874","36.46913"
"3.73000","166.12871","36.55673"
"3.74000","166.13869","36.64717"
"3.75000","166.14870","36.73814"
"3.76000","166.15865","36.82884"
"3.77000","166.16856","36.91683"
"3.78000","166.17851","37.00646"
"3.79000","166.18848","37.09620"
"3.80000","166.19846","37.18578"
"3.81000","166.20844","37.27192"
"3.82000","166.21841","37.35691"
"3.83000","166.22844","37.44537"
"3.84000","166.23853","37.53680"
"3.85000","166.24863","37.62662"
"3.86000","166.25871","37.71361"
"3.87000","166.26875","37.80121"
"3.88000","166.27876","37.89221"
"3.89000","166.28874","37.98127"
"3.90000","166.29874","38.06761"
"3.91000","166.30875","38.15783"
"3.92000","166.31877","38.25004"
"3.93000","166.32877","38.34142"
"3.94000","166.33875","38.42930"
"3.95000","166.34866","38.51941"
"3.96000","166.35860","38.61162"
"3.97000","166.36850","38.70351"
"3.98000","166.37842","38.79120"
"3.99000","166.38838","38.87780"
"4.00000","166.39839","38.96468"
"4.01000","166.40842","39.05474"
"4.02000","166.41846","39.14180"
"4.03000","166.42854","39.22992"
"4.04000","166.43863","39.31854"
"4.05000","166.44870","39.40843"
"4.06000","166.45874","39.49393"
"4.07000","166.46873","39.57889"
"4.08000","166.47874","39.66726"
"4.09000","166.48877","39.75733"
"4.10000","166.49878","39.84137"
"4.11000","166.50877","39.92566"
"4.12000","166.51877","40.01397"
"4.13000","166.52872","40.10503"
"4.14000","166.53862","40.19174"
"4.15000","166.54851","40.27703"
"4.16000","166.55844","40.36536"
"4.17000","166.56842","40.45519"
"4.18000","166.57840","40.54332"
"4.19000","166.58838","40.62949"
"4.20000","166.59839","40.71766"
"4.21000","166.60846","40.80848"
"4.22000","166.61855","40.89642"
"4.23000","166.62865","40.97920"
"4.24000","166.63873","41.06281"
"4.25000","166.64877","41.14985"
"4.26000","166.65880","41.23693"
"4.27000","166.66879","41.31969"
"4.28000","166.67877","41.40493"
"4.29000","166.68877","41.49269"
"4.30000","166.69878","41.57894"
"4.31000","166.70874","41.65950"
"4.32000","166.71864","41.74390"
"4.33000","166.72858","41.83307"
"4.34000","166.73851","41.92267"
"4.35000","166.74844","42.00747"
"4.36000","166.75841","42.09203"
"4.37000","166.76839","42.17985"
"4.38000","166.77840","42.26902"
"4.39000","166.78842","42.35745"
"4.40000","166.79849","42.44411"
"4.41000","166.80858","42.53365"
"4.42000","166.81870","42.62442"
"4.43000","166.82877","42.71246"
"4.44000","166.83879","42.79779"
"4.45000","166.84877","42.88255"
"4.46000","166.85875","42.96993"
"4.47000","166.86873","43.05625"
"4.48000","166.87872","43.14017"
"4.49000","166.88872","43.22422"
"4.50000","166.89871","43.30990"
"4.51000","166.90868","43.39358"
"4.52000","166.91861","43.47593"
"4.53000","166.92851","43.56007"
"4.54000","166.93846","43.64545"
"4.55000","166.94846","43.73216"
"4.56000","166.95842","43.81661"
"4.57000","166.96840","43.90169"
"4.58000","166.97845","43.98837"
"4.59000","166.98853","44.07597"
"4.60000","166.99863","44.16107"
"4.61000","167.00871","44.24728"
"4.62000","167.01877","44.33712"
"4.63000","167.02876","44.42678"
"4.64000","167.03874","44.51236"
"4.65000","167.04871","44.59859"
"4.66000","167.05867","44.68644"
"4.67000","167.06870","44.77293"
"4.68000","167.07869","44.85785"
"4.69000","167.08865","44.94334"
"4.70000","167.09859","45.02869"
"4.71000","167.10852","45.11333"
"4.72000","167.11844","45.19759"
"4.73000","167.12839","45.28114"
"4.74000","167.13837","45.36572"
"4.75000","167.14836","45.45268"
"4.76000","167.15839","45.53559"
"4.77000","167.16841","45.61826"
"4.78000","167.17848","45.70189"
"4.79000","167.18860","45.78849"
"4.80000","167.19870","45.87273"
"4.81000","167.20876","45.95694"
"4.82000","167.21877","46.04246"
"4.83000","167.22878","46.13068"
"4.84000","167.23877","46.22015"
"4.85000","167.24876","46.30716"
"4.86000","167.25877","46.39178"
"4.87000","167.26875","46.47803"
"4.88000","167.27872","46.56483"
"4.89000","167.28864","46.65003"
"4.90000","167.29854","46.73328"
"4.91000","167.30849","46.81601"
"4.92000","167.31845","46.90038"
"4.93000","167.32841","46.98661"
"4.94000","167.33838","47.07027"
"4.95000","167.34837","47.15379"
"4.96000","167.35843","47.23900"
"4.97000","167.36853","47.32349"
"4.98000","167.37863","47.40668"
"4.99000","167.38872","47.49155"
"5.00000","167.39877","47.57709"
"5.01000","167.40881","47.66014"
"5.02000","167.41879","47.74371"
"5.03000","167.42876","47.83073"
"5.04000","167.43877","47.91565"
"5.05000","167.44876","47.99680"
"5.06000","167.45872","48.07814"
"5.07000","167.46866","48.16298"
"5.08000","167.47858","48.25060"
"5.09000","167.48851","48.33762"
"5.10000","167.49846","48.42250"
"5.11000","167.50839","48.50699"
"5.12000","167.51837","48.59338"
"5.13000","167.52838","48.67843"
"5.14000","167.53838","48.76207"
"5.15000","167.54840","48.84573"
"5.16000","167.55850","48.93006"
"5.17000","167.56863","49.01401"
"5.18000","167.57874","49.09771"
"5.19000","167.58879","49.18182"
"5.20000","167.59879","49.26820"
"5.21000","167.60878","49.35360"
"5.22000","167.61876","49.43631"
"5.23000","167.62874","49.51955"
"5.24000","167.63870","49.60084"
"5.25000","167.64868","49.68230"
"5.26000","167.65863","49.76377"
"5.27000","167.66855","49.84595"
"5.28000","167.67851","49.92985"
"5.29000","167.68849","50.01636"
"5.30000","167.69847","50.10446"
"5.31000","167.70844","50.19008"
"5.32000","167.71841","50.27545"
"5.33000","167.72845","50.36320"
"5.34000","167.73853","50.44997"
"5.35000","167.74861","50.53316"
"5.36000","167.75870","50.61581"
"5.37000","167.76877","50.70040"
"5.38000","167.77878","50.78455"
"5.39000","167.78877","50.86861"
"5.40000","167.79875","50.95255"
"5.41000","167.80876","51.03819"
"5.42000","167.81877","51.12121"
