Time,Extension,Load
(s),(mm),(N)
"4.73000","167.21992","45.42643"
"4.74000","167.22992","45.51110"
"4.75000","167.23993","45.59785"
"4.76000","167.24994","45.68351"
"4.77000","167.25992","45.76701"
"4.78000","167.26991","45.85120"
"4.79000","167.27988","45.93755"
"4.80000","167.28978","46.02134"
"4.81000","167.29968","46.10394"
"4.82000","167.30963","46.18855"
"4.83000","167.31961","46.27382"
"4.84000","167.32956","46.35849"
"4.85000","167.33954","46.44028"
"4.86000","167.34953","46.52390"
"4.87000","167.35959","46.60877"
"4.88000","167.36969","46.69450"
"4.89000","167.37979","46.77817"
"4.90000","167.38988","46.86315"
"4.91000","167.39995","46.94696"
"4.92000","167.40996","47.03258"
"4.93000","167.41994","47.11517"
"4.94000","167.42993","47.20005"
"4.95000","167.43993","47.28461"
"4.96000","167.44991","47.36972"
"4.97000","167.45985","47.45350"
"4.98000","167.46979","47.53744"
"4.99000","167.47971","47.62198"
"5.00000","167.48967","47.70790"
"5.01000","167.49960","47.79052"
"5.02000","167.50957","47.87447"
"5.03000","167.51956","47.95764"
"5.04000","167.52956","48.04173"
"5.05000","167.53955","48.12613"
"5.06000","167.54959","48.21147"
"5.07000","167.55969","48.29564"
"5.08000","167.56982","48.37926"
"5.09000","167.57991","48.46063"
"5.10000","167.58994","48.54374"
"5.11000","167.59993","48.62812"
"5.12000","167.60991","48.71505"
"5.13000","167.61990","48.79867"
"5.14000","167.62987","48.87864"
"5.15000","167.63985","48.96077"
"5.16000","167.64984","49.04689"
"5.17000","167.65979","49.13165"
"5.18000","167.66971","49.21404"
"5.19000","167.67966","49.29930"
"5.20000","167.68962","49.38574"
"5.21000","167.69958","49.46997"
"5.22000","167.70956","49.55043"
"5.23000","167.71956","49.63628"
"5.24000","167.72960","49.72441"
"5.25000","167.73969","49.81171"
"5.26000","167.74977","49.89437"
"5.27000","167.75987","49.98052"
"5.28000","167.76991","50.06503"
"5.29000","167.77994","50.14854"
"5.30000","167.78992","50.23050"
"5.31000","167.79991","50.31402"
"5.32000","167.80992","50.39762"
"5.33000","167.81993","50.47930"
"5.34000","167.82993","50.55959"
"5.35000","167.83989","50.64170"
"5.36000","167.84982","50.72487"
"5.37000","167.85974","50.80813"
"5.38000","167.86967","50.89042"
"5.39000","167.87961","50.97282"
"5.40000","167.88959","51.05816"
"5.41000","167.89957","51.14296"
"5.42000","167.90956","51.22797"
"5.43000","167.91959","51.31373"
"5.44000","167.92966","51.40200"
"5.45000","167.93980","51.48766"
"5.46000","167.94992","51.57176"
"5.47000","167.95995","51.65545"
"5.48000","167.96992","51.74026"
"5.49000","167.97990","51.82320"
"5.50000","167.98991","51.90441"
"5.51000","167.99992","51.98339"
"5.52000","168.00993","52.06467"
"5.53000","168.01993","52.14644"
"5.54000","168.02991","52.22924"
"5.55000","168.03981","52.31179"
"5.56000","168.04973","52.39243"
"5.57000","168.05968","52.47333"
"5.58000","168.06963","52.55718"
"5.59000","168.07959","52.64196"
"5.60000","168.08954","52.72502"
"5.61000","168.09952","52.81049"
"5.62000","168.10957","52.89531"
"5.63000","168.11963","52.97938"
