Time,Extension,Load
(s),(mm),(N)
"5.41000","178.60391","132.86957"
"5.42000","178.63391","133.07738"
"5.43000","178.66399","133.28534"
"5.44000","178.69406","133.49248"
"5.45000","178.72408","133.69763"
"5.46000","178.75401","133.90283"
"5.47000","178.78397","134.10953"
"5.48000","178.81396","134.31708"
"5.49000","178.84404","134.52211"
"5.50000","178.87411","134.72768"
"5.51000","178.90413","134.92990"
"5.52000","178.93408","135.13466"
"5.53000","178.96399","135.33945"
"5.54000","178.99396","135.54826"
"5.55000","179.02399","135.75566"
"5.56000","179.05403","135.95943"
"5.57000","179.08408","136.16594"
"5.58000","179.11404","136.37793"
"5.59000","179.14398","136.58928"
"5.60000","179.17397","136.79530"
"5.61000","179.20399","137.00130"
"5.62000","179.23407","137.21022"
"5.63000","179.26414","137.41339"
"5.64000","179.29413","137.61647"
"5.65000","179.32407","137.82242"
"5.66000","179.35399","138.03136"
"5.67000","179.38397","138.24008"
"5.68000","179.41402","138.44617"
"5.69000","179.44408","138.64941"
"5.70000","179.47408","138.85432"
"5.71000","179.50401","139.06184"
"5.72000","179.53394","139.26692"
"5.73000","179.56392","139.46831"
"5.74000","179.59398","139.66937"
"5.75000","179.62405","139.87323"
"5.76000","179.65410","140.07889"
"5.77000","179.68404","140.28270"
"5.78000","179.71396","140.48672"
"5.79000","179.74393","140.69196"
"5.80000","179.77397","140.89613"
"5.81000","179.80405","141.09837"
"5.82000","179.83409","141.30177"
"5.83000","179.86406","141.50667"
"5.84000","179.89398","141.71234"
"5.85000","179.92393","141.91829"
"5.86000","179.95396","142.12161"
"5.87000","179.98405","142.32211"
"5.87600","180.00209","142.44299"
"5.87700","180.00508","142.46309"
"5.87800","180.00810","142.48325"
"5.88800","180.03801","142.66396"
"5.89800","180.06499","142.70380"
"5.90800","180.08090","142.63017"
"5.91800","180.08073","142.59451"
"5.92800","180.06750","142.49580"
"5.93800","180.04585","142.30190"
"5.94800","180.01888","142.04068"
"5.95800","179.98849","141.72479"
"5.96800","179.95631","141.40730"
"5.97800","179.92358","141.11516"
"5.98800","179.89113","140.81499"
"5.99800","179.85934","140.49812"
"6.00800","179.82822","140.18501"
"6.01800","179.79758","139.89217"
"6.02800","179.76720","139.60753"
"6.03800","179.73688","139.32799"
"6.04800","179.70660","139.05525"
"6.05800","179.67638","138.76996"
"6.06800","179.64629","138.49184"
"6.07800","179.61623","138.21748"
"6.08800","179.58617","137.94250"
"6.09800","179.55606","137.68086"
"6.10800","179.52589","137.41087"
"6.11800","179.49579","137.12903"
"6.12800","179.46576","136.86603"
"6.13800","179.43579","136.60873"
"6.14800","179.40582","136.34988"
"6.15800","179.37579","136.07872"
"6.16800","179.34572","135.80290"
"6.17800","179.31561","135.54243"
